Player_Id,Deposit_Amount,Deposit_Quantity,Deposit_Method,Age,Country,Gender,Dim_Alert_Type_Desc,VIP
4835589,63.56628243534877,2,switch,43.0,ID,F,All Deposit,0
1129185,33.29869243168404,17,entropay,37.0,LA,F,First_Deposit,0
8095064,32.1005422313972,31,debitcard,23.0,DK,M,All Deposit,0
5439076,21.28222192957894,1,neteller_neteller,46.0,MG,M,Sign Up,0
6444859,36.47178669195212,4,aonem,26.0,KR,F,?,0
3176224,31.46859966534074,3,wire,46.0,BE,M,First_Deposit,0
1993681,28.902039540765358,2,paysafecardviasc,20.0,EG,?,?,0
5022382,59.23316790651371,2,maestro,24.0,VA,M,Sign Up,0
8576632,0.0,0,instantbanking,18.0,MM,M,Sign Up,0
5920535,0.0,2,instantbanking,26.0,MZ,M,Re-deposit,0
607251,80.65599531103743,3,paysafecard_paysafecard,39.0,IR,M,All Deposit,0
2302850,29.02178868765909,3,goldleaf,21.0,LV,?,Re-deposit,0
5354568,55.22666212526056,1,cardportalpago_creditcard,39.0,GY,M,Sign Up,0
8285571,53.698953292157455,4,hipay,30.0,UA,?,First_Deposit,0
889417,28.93432895670003,3,v13_ebs,29.0,GH,M,Re-deposit,0
6573513,53.294992814440114,2,nordea_mb,41.0,SM,M,?,0
551798,43.04094472707716,2,giropay_xpay,,JO,F,?,0
8193253,33.1401428290463,1,surefirecommerce,32.0,EC,?,All Deposit,0
2874577,47.08925569986501,15,cc,31.0,BQ,F,Special,0
2343450,52.82405343275749,1,creditcard,33.0,VC,M,Re-deposit,0
3008500,72.21526809387736,1,paysafecard,22.0,KE,?,Re-deposit,0
817830,46.383489222261865,1,debitcard,19.0,TW,F,First_Deposit,0
3078490,43.47552683326857,20,ipsprocessing,26.0,XY,M,All Deposit,0
5450343,73.03556438698072,4,epassporte,27.0,DE,M,First_Deposit,0
9178395,56.23158030636377,5,globalcollect_creditcard,24.0,FO,M,Re-deposit,0
7185937,67.47761566883267,38,moneybookers,28.0,,M,All Deposit,0
9787291,58.26635740562711,1,v3_ebs,50.0,NG,M,All Deposit,0
2352736,84.23769136099581,1,v5_ebs,24.0,KH,M,Sign Up,0
1154667,34.67618768942384,1,creditcard,45.0,HN,F,First_Deposit,0
4461958,0.0,0,neteller,36.0,HK,F,Sign Up,0
4789080,45.468597233368115,1,ekonto,46.0,PE,F,Re-deposit,0
8652440,22.490901472310888,2,citadel,33.0,SV,?,All Deposit,0
3877273,21.57238575651586,1,moneybookers,33.0,SZ,M,Re-deposit,1
4512513,0.0,0,mistercash,31.0,BI,M,?,0
7680750,44.743068943187055,1,muchbetter,35.0,CF,?,All Deposit,0
8033239,71.50486024454077,2,paysafecard,41.0,SI,F,Sign Up,1
7412760,61.776299662786556,1,clicknbuy,32.0,AF,F,Special,0
8778770,74.49774334593046,1,giropay_s2p,25.0,ZM,F,First_Deposit,0
230267,32.93394884161201,5,mistercash,39.0,AT,F,First_Deposit,0
9478552,51.59589005300483,1,bt_astropay,41.0,KH,?,?,0
2735287,48.287391630824274,2,abaqoos,33.0,NL,F,Sign Up,0
6554658,39.912721563812894,2,chequedeposit_cheque,46.0,MQ,M,?,0
2192467,81.82809744810481,1,nordea_mb,27.0,KZ,F,?,0
6556279,56.45490625145284,4,ifund-eppayments,43.0,SR,F,Sign Up,0
1962639,0.0,1,check,29.0,AD,M,First_Deposit,0
7524846,39.7926577137231,3,mastercardmaestro,56.0,AI,M,First_Deposit,0
887489,35.56786677668435,4,s_trustmarque,49.0,LK,?,Sign Up,0
9381292,0.0,0,v13_ebs,27.0,BJ,M,,0
2266364,47.58122674648659,1,directpay24,20.0,RU,F,All Deposit,1
7637170,0.0,0,debitcard,56.0,FO,F,All Deposit,0
8286813,43.94386023351892,3,paysafecard_paysafecard,46.0,NI,F,First_Deposit,0
1907180,33.39088158242566,13,debitcard,35.0,SZ,M,?,0
7248130,78.76172528412926,3,cc,37.0,IT,M,First_Deposit,0
8726812,60.988872007900056,2,usemybank,32.0,ML,M,Special,0
7434810,44.80289381202457,20,ebs,30.0,NL,M,,0
5437692,58.33711220973713,2,moneysafe,32.0,CI,M,Re-deposit,0
6647646,69.28854104608008,39,metacharge_debitcard,40.0,TG,F,?,0
5261566,0.0,2,goldleaf,43.0,IL,?,All Deposit,0
7159803,28.705971997009353,3,abaqoos,20.0,VN,M,Sign Up,0
4475273,35.65445379233635,6,webmoneyviasc,33.0,RS,M,Sign Up,0
7070430,0.0,0,ifund-eppayments,40.0,PY,F,First_Deposit,0
5135149,50.09053573069345,15,entropay,42.0,GT,F,Sign Up,0
846156,50.34339655728101,2,ebs-3d-smooth,38.0,BH,?,Sign Up,0
6334805,26.907901789120036,2,directdebit,21.0,IL,?,Sign Up,0
4290541,36.45927038728126,3,postepay_mb,43.0,TN,?,?,0
5526281,29.785966873424556,2,lps-smooth,29.0,BI,M,Special,0
1874137,37.34071011197947,2,paysafecard_paysafecard,37.0,ET,M,All Deposit,0
9723000,82.50748102057545,4,paypal,46.0,GF,M,?,0
4938511,0.0,0,v_d_usd_cqr_es,31.0,MG,M,Re-deposit,0
5007123,40.69817219932724,1,paysafecard,25.0,EU,?,Sign Up,0
9431271,0.0,0,realex,30.0,MU,M,?,0
8220345,45.23462897296588,3,neteller,43.0,IN,?,?,0
3757309,46.889219269542,2,ifund-smooth-eur,28.0,GN,F,?,0
4378576,0.0,2,instadebitviasc,30.0,FI,F,?,0
9066614,84.6145098391586,2,viva,41.0,UY,F,Sign Up,0
8151737,47.51455329647133,5,qiwi,33.0,BG,M,First_Deposit,0
1550945,50.258562101352524,2,firepay,33.0,AI,F,All Deposit,0
7549212,60.05468806547249,3,entropay,43.0,ME,F,?,0
2244485,28.30198330152404,3,ekonto,42.0,SD,M,Re-deposit,0
7883748,74.72434772721748,3,clicknbuy,35.0,AO,F,Special,0
2141946,79.55064385863349,1,mastercardcredit,31.0,SC,M,?,0
6648459,53.94262566540806,10,globalcollect_creditcard,52.0,BQ,F,All Deposit,0
1822627,28.772638458541365,42,v3_ebs,47.0,SV,F,First_Deposit,0
7654859,0.0,1,gvcsermngtrx,45.0,GM,M,First_Deposit,0
1250488,83.76664864342798,37,gvcserregulartrx,39.0,BI,M,First_Deposit,0
920773,37.94017323277647,1,goldleaf,,TV,F,First_Deposit,0
7248646,61.962234938215744,1,pcard,56.0,AC,M,?,1
6682986,64.06968575190433,4,abaqoos,35.0,AZ,F,?,0
1534426,33.561908962387605,1,natwest_bankwire,33.0,VN,M,All Deposit,0
6521467,56.835118575147014,1,monedero,35.0,MC,M,Special,0
7272581,58.477277645908956,4,paypal,31.0,GB,M,?,1
4346691,53.0679154819899,1,instadebit,20.0,AM,M,?,0
3164414,36.105608538451655,1,paypal_paypal,41.0,FR,M,Special,0
495603,52.82113027943098,4,cc,45.0,ZW,?,Re-deposit,0
184245,28.14980718502243,2,ipsprocessing,36.0,BZ,M,All Deposit,0
9000540,27.595957868457578,3,netdirect3,38.0,JM,M,First_Deposit,0
2377595,0.0,3,dtdcashdesk,38.0,TW,?,Re-deposit,0
4912480,30.571097488517047,3,ipsprocessing,21.0,SD,F,All Deposit,0
7129971,22.07573904005745,2,xpresscharge,44.0,NG,F,Re-deposit,0
1129400,46.65987793034613,13,westernunion,35.0,MU,F,?,0
1863257,0.0,0,westernunion,24.0,JM,F,First_Deposit,0
9295469,60.27372150651309,2,,25.0,AC,F,Sign Up,0
7032218,39.351383729513785,10,usemybank,22.0,AM,F,Special,0
6059868,0.0,0,giropay_skrill,35.0,KY,F,Re-deposit,0
5500164,45.31100902385876,1,poli,28.0,MW,F,Special,0
3645963,20.74953945811203,15,mastercardcredit,24.0,ME,F,?,0
9252077,49.40429914042962,4,instantbank,,CY,M,Special,0
2088630,53.7253322931215,1,ricarica,26.0,HM,F,All Deposit,0
5890260,65.78022700843199,19,chequedeposit_cheque,19.0,HK,M,Special,1
932007,53.45167313544012,17,pago(gbukshop)_creditcard,37.0,BQ,F,All Deposit,0
4644687,36.82993016243199,2,monedero,20.0,MT,F,Sign Up,0
6820644,0.0,0,lps-multicurrency,36.0,IO,M,Special,0
6178706,65.79146834351019,3,clicknbuy,39.0,SD,M,All Deposit,0
7212786,58.92407783695837,2,globalcollect_creditcard,21.0,KG,M,?,0
4562030,46.418859736363096,2,envoy,38.0,SK,F,All Deposit,1
7115938,5037.6971426873,1,usemybank,25.0,SK,F,Sign Up,0
7607308,75.62965852198802,3,cardportalpago_creditcard,28.0,GB,M,Sign Up,0
9964509,36.96310228353369,1,moneybookers.com_moneybookers,26.0,SZ,F,All Deposit,0
2162023,45.00572255609217,3,europay,35.0,NZ,F,First_Deposit,0
9899590,69.50679192200782,3,ifund-smooth-usd,30.0,GN,M,First_Deposit,0
1483322,45.518276264734155,4,ricarica,33.0,PE,M,First_Deposit,0
5223243,73.79305819714725,2,bankbphs.a._bankwire,26.0,SZ,F,All Deposit,0
323055,0.0,0,visa,,MY,M,Re-deposit,0
7936946,82.8274350649899,1,maestro_mb,,SE,F,,0
195696,0.0,2,ifund-smooth-usd,37.0,AI,?,Special,0
7225637,54.94572579809866,1,poli,44.0,OM,F,First_Deposit,0
197414,48.90299006200162,1,giropayviasc,30.0,GR,F,Sign Up,1
6839531,40.486547190144584,33,dineromail,23.0,CR,F,Sign Up,0
6261544,34.781904667658786,2,gvcser3dtrx,35.0,GF,F,Special,0
7404771,75.85632011299592,41,realex,33.0,GG,M,All Deposit,0
6868057,27.363383561034325,18,clearchex,38.0,PH,F,All Deposit,0
2366750,33.897623997512426,1,visaelectron,39.0,NI,?,First_Deposit,0
3850654,49.495354972535736,1,payfriends(tm),40.0,MW,M,?,0
2136910,30.75378603725044,15,idebit,36.0,CW,M,Special,0
1630876,27.061826997666568,2,instaewallet,21.0,US,M,Sign Up,0
2392783,47.60552642127586,1,brlpay,28.0,SA,F,Sign Up,1
3161621,91.12596084239895,3,mastercardcredit,28.0,LV,?,Re-deposit,0
775163,46.374581770340484,2,cardportalpago_creditcard,26.0,IR,M,Sign Up,0
8166678,26.63698724410751,3,mplatba,41.0,GR,F,?,0
7804611,87.90549804304715,2,ticketpremium,29.0,SN,M,?,1
8017467,46.494647403412046,1,ekonto,23.0,GT,F,Re-deposit,0
9400166,0.0,0,creditcard,32.0,BW,M,Sign Up,0
5469882,0.0,0,cardportalpago_creditcard,48.0,IO,?,Special,0
4059578,74.55139558810498,14,maestro,23.0,AF,F,Re-deposit,0
2319496,63.010752495256526,4,surefirecommerce,23.0,TZ,M,Sign Up,0
4804989,0.0,0,pago(gbukshop)_creditcard,31.0,KN,M,First_Deposit,0
2388515,36.499775046034856,2,poli,47.0,LT,F,Sign Up,0
6692634,54.18574167481768,2,bpay,38.0,EU,M,First_Deposit,0
1831678,47.61559719697065,1,tmwire,21.0,GY,M,Sign Up,1
6535609,48.78293738093645,1,firepay,22.0,IL,?,All Deposit,0
6256137,37.04775438696916,3,ebs,37.0,ZM,M,First_Deposit,0
2780060,51.04283153500023,11,lateralpayments,48.0,RE,?,Re-deposit,0
6000661,58.79367117088762,11,m_trustmarque,32.0,CZ,?,Sign Up,0
7815040,52.572481894600415,3,visa_postepay,37.0,GP,F,?,0
9870500,34.521777682797236,12,gvcser3dtrx,37.0,CH,F,?,0
3684865,67.94504812736545,37,westernunion,31.0,CR,F,Re-deposit,0
5154119,63.25449032043244,14,debitcard,32.0,MC,M,All Deposit,0
532906,0.0,1,eps,23.0,AZ,M,First_Deposit,0
9204332,48.012828173674876,4,poli,29.0,GP,?,Re-deposit,0
8541127,68.94685378046387,1,epassporte,31.0,PA,M,First_Deposit,0
8425395,47.72297384658876,54,aonem,44.0,TV,F,?,0
8682907,0.0,0,m5_ebs,35.0,SM,F,Sign Up,0
7718798,33.62053800666022,3,idebit,18.0,ZM,M,Special,0
2391070,37.89599965312744,1,globalcollect_creditcard,26.0,NU,?,Re-deposit,0
2880507,39.929477739208885,2,epassporte,26.0,JO,M,First_Deposit,0
8895159,53.61814321451363,4,xpresscharge,40.0,MN,M,First_Deposit,0
390478,0.0,2,moneybookers.com_moneybookers,39.0,NZ,M,Re-deposit,0
5691013,50.38322158992132,1,nordea_mb,22.0,DE,F,All Deposit,0
4380307,0.0,0,poli,24.0,ES,F,Sign Up,0
8606112,42.332118666682675,32,instantbanking,40.0,HK,F,?,0
7800089,41.85866115869846,2,tmwire,37.0,CL,?,Sign Up,0
702327,48.72248918877397,12,abaqoos,28.0,MY,M,Special,0
4714379,47.74330838864664,2,netdirect3,30.0,MW,M,Re-deposit,0
7598142,53.65526211882063,6,ukash,40.0,MV,M,Sign Up,0
3557122,40.55066788950533,13,diners,18.0,OM,M,Sign Up,0
238516,0.0,0,mplatba,31.0,KW,?,?,0
5181332,64.12595707227177,2,eps,18.0,TG,M,First_Deposit,0
3142063,0.0,0,xpresscharge,42.0,AM,F,Re-deposit,0
208966,41.57856887440454,1,usemybank,35.0,NL,F,All Deposit,0
5402605,43.56033797182697,14,tmwire,31.0,IN,F,Special,0
6972911,101.16435307294948,2,v3_ebs,27.0,SC,F,Sign Up,0
147511,62.8925825320865,1,moneysafe,45.0,GP,M,Special,0
7484329,0.0,0,yandexmoney,34.0,RU,M,Special,0
4013945,4669.657005615504,12,m_trustmarque,41.0,LI,M,?,1
1237423,0.0,0,ebs-3d-smooth,24.0,JM,F,?,0
3751320,66.29358347396204,2,ifund-eppayments,33.0,MC,F,First_Deposit,0
1881275,0.0,0,mistercash,24.0,AX,M,Special,0
8002961,67.69963963496592,5,firstgate_firstgate,39.0,MC,F,All Deposit,0
8793858,38.72683635141972,12,paybox,28.0,DJ,M,?,0
4119475,37.446269439117145,2,visaelectron,32.0,LV,F,Sign Up,0
3627684,53.08439691188716,2,sc-sandhirst,18.0,NP,F,?,0
531563,36.78391418876416,4,v_d_usd_cqr_es,30.0,HU,?,Re-deposit,0
7051004,39.90987335115976,1,mastercard,22.0,RE,M,Re-deposit,0
8948819,0.0,3,cyberplat,34.0,RO,F,Sign Up,0
9569884,36.64013572847096,2,ifund-eppayments,25.0,JM,F,All Deposit,0
1755077,28.988207215089542,13,webmoneyviasc,39.0,MY,F,First_Deposit,0
446287,0.0,1,visaelectron,37.0,ZM,F,All Deposit,0
6189141,68.62978549097738,1,hipay,46.0,MY,F,Re-deposit,1
6925124,0.0,0,przelewy24,46.0,ES,F,?,0
7541479,39.07741194173181,4,idebit,34.0,CS,F,All Deposit,0
4179563,54.22613698497866,3,bpay,52.0,LU,F,Special,0
4272663,3555.6072704304775,2,cqr_banktransfer,24.0,BS,F,Re-deposit,1
8429123,42.393197103588314,3,canadianeft,30.0,KH,F,?,0
4407027,25.70364614056656,1,webpay,27.0,BS,F,First_Deposit,1
1144569,0.0,0,cqr_banktransfer,32.0,MC,?,?,0
6544130,41.55682672259281,1,moneybookers,42.0,CD,M,Special,0
2970661,0.0,0,epay,25.0,CR,F,Special,0
8951398,0.0,0,pcard,,EU,M,Sign Up,0
9305019,65.71281621305035,2,visadebit,32.0,TG,F,Special,1
2096310,38.28752900333943,19,maestro_mb,38.0,ZM,?,Re-deposit,0
4634195,38.64259932424835,5,europay,34.0,SV,M,All Deposit,0
8881229,56.94071006548984,3,paypal_paypal,48.0,BA,F,All Deposit,0
2912074,31.845875218374072,43,pgclubcashier,35.0,KE,M,Re-deposit,0
275598,47.64680720015345,2,visaelectron,45.0,UZ,M,Sign Up,1
1006648,45.90318980767459,3,v_trustmarque,34.0,US,F,First_Deposit,0
8067456,47.14399698524477,3,sc-gvccashier,18.0,VU,F,Sign Up,0
5273309,41.98538179450306,1,clickandbuy,22.0,AO,F,All Deposit,0
5988574,73.07933456394211,2,paypal,38.0,BW,F,First_Deposit,1
9716579,63.3171827534332,15,directdebit,20.0,BN,F,All Deposit,0
4777919,45.73759417524582,47,chequedeposit_cheque,34.0,TV,F,?,0
45536,0.0,0,cardportalpago_creditcard,34.0,GR,M,Sign Up,0
7396069,30.508808310323914,1,debitcard,52.0,BE,F,Sign Up,0
2254179,49.25529106608748,4,realex,25.0,MM,F,All Deposit,0
5897945,38.81981476229332,1,entropay,26.0,MV,M,Sign Up,0
4106371,0.0,3,s_trustmarque,40.0,MU,M,?,0
8167828,59.385199353936564,1,bankbphs.a._bankwire,46.0,PE,F,First_Deposit,1
2441439,52.763970012335584,2,paypal,42.0,CM,M,First_Deposit,0
9011382,0.0,3,moneybookers.com_moneybookers,18.0,GA,F,All Deposit,0
8014188,61.039786703457786,4,creditanstaltag_bankwire,43.0,ID,F,First_Deposit,0
1103285,42.90981732863152,18,ebsnetlook(eur),48.0,FI,M,Re-deposit,0
8339286,0.0,2,pcard,31.0,GA,M,First_Deposit,0
4551218,36.747824984822735,8,brlpay,32.0,LB,F,?,0
7791233,37.454837346890066,3,abaqoos,29.0,RS,?,All Deposit,0
7898104,0.0,0,abaqoos,21.0,DO,M,?,0
6484035,37.26288465362139,5,m5_ebs,30.0,EC,F,First_Deposit,0
4110118,0.0,0,mastercardmaestro,29.0,UZ,F,Re-deposit,0
6575515,28.428515155434066,4,realex,30.0,CD,F,Sign Up,0
2120009,0.0,1,westernunion,26.0,AQ,F,First_Deposit,0
3147631,0.0,1,deutschebankag_bankwire,30.0,BQ,M,First_Deposit,0
5490910,50.0556387359312,2,v13_ebs,38.0,BH,F,All Deposit,0
9760543,0.0,0,webmoney_webmoney,38.0,GH,F,First_Deposit,0
5042480,41.418641829708065,3,sc-netlook,37.0,ML,M,Special,0
9973011,43.35897676449824,2,ekonto,25.0,GF,F,?,0
3639822,51.149278452143825,1,westernunion,34.0,NP,F,Re-deposit,0
194972,0.0,3,pago(gbukshop)_creditcard,19.0,FK,?,?,0
5761194,40.40178931230781,1,ebs-smooth,43.0,AR,F,Sign Up,0
5129649,58.00205013400028,1,muchbetter,24.0,SM,M,Special,0
1128649,44.89320870334812,1,dineromail,31.0,TW,F,?,0
2027189,70.56397623579687,1,envoy,32.0,BG,F,Special,0
2099836,0.0,0,epay,41.0,CY,M,All Deposit,0
6675576,30.628628873709257,20,przelewy24,33.0,BM,F,Re-deposit,0
9154841,64.86674753356924,15,realex,20.0,ME,F,Sign Up,0
3470591,45.245235665255734,2,ebs-3d-smooth,32.0,GI,F,First_Deposit,0
7057727,0.0,1,xpresscharge,46.0,GB,M,Sign Up,0
1101267,34.10793746720267,13,nordea_mb,31.0,SR,?,All Deposit,0
853835,0.0,0,firepay,39.0,CW,F,Re-deposit,0
545102,55.95878096230524,3,citadel,33.0,IS,M,Special,0
9564638,0.0,3,giropay_skrill,31.0,IS,?,All Deposit,0
9921115,64.01855046279027,2,brlpay,43.0,TM,M,?,1
1733684,44.30865568839308,2,multibanco,37.0,NL,M,Re-deposit,0
2783319,75.10655490212537,12,v3_ebs,46.0,LS,M,Sign Up,0
7134529,30.950443674476343,4,v5_ebs,41.0,JM,F,Special,0
1610995,43.12019520968371,1,webmoneyviasc,19.0,MG,M,Special,0
6789018,30.787270163845957,4,paysafecard_paysafecard,31.0,DZ,F,First_Deposit,0
1390257,0.0,0,paybox,31.0,IL,F,All Deposit,0
1721373,49.134495776231965,1,europay,40.0,ES,?,Sign Up,0
7405434,34.80142897683544,2,westernunion_cqr,35.0,ML,F,First_Deposit,0
5469641,52.252650277611664,4,ifund-eppayments,40.0,AM,F,First_Deposit,0
903173,50.81588971718415,2,webmoneyviasc,46.0,TC,F,Re-deposit,0
420747,33.698917528115324,14,wire,35.0,VN,M,First_Deposit,0
3092131,0.0,3,firepay,27.0,EG,F,Special,0
4775523,33.53411214484326,2,epassporte,24.0,RU,M,?,0
1624949,0.0,0,qiwi,27.0,PH,M,Sign Up,0
4325960,64.19393156023793,4,payfriends(tm),32.0,AM,M,Re-deposit,0
2620783,46.59423258259814,16,goldleaf,39.0,CI,F,All Deposit,0
9945399,36.49102528458236,17,cyberplat,35.0,GE,F,Special,0
3810899,59.28742390197048,1,giropay_xpay,46.0,PL,F,Special,0
8239563,38.35247017234893,5,neteller,44.0,PL,M,Re-deposit,0
2410587,30.56547313955731,3,mastercard,28.0,TN,M,All Deposit,0
9438377,59.24002601360405,2,pago_creditcard,41.0,ZA,F,Sign Up,0
9624814,896.2607769825236,3,europay,34.0,MG,M,Special,0
6086347,40.24166239560258,4,epay,29.0,AR,F,,0
5119332,42.49916094722988,2,v5_ebs,38.0,MN,M,All Deposit,0
4670122,46.26943135384634,1,boleto,21.0,MR,M,Sign Up,0
9794654,43.76166689209468,9,ebs,41.0,MA,M,Sign Up,0
7265766,0.0,1,banktransfer,33.0,DK,F,Special,0
8938315,65.46637633311755,2,moneysafe,49.0,LA,?,?,0
8267984,39.26182049373171,10,deutschebankag_bankwire,30.0,AR,F,Sign Up,0
1137765,39.91766134714855,1,instadebitviasc,45.0,AF,F,First_Deposit,0
8173064,54.493294883223136,1,netdirect3,26.0,CD,M,Re-deposit,0
4874881,36.04688958917255,4,webpay,18.0,SK,M,All Deposit,0
6936702,82.77353290143905,4,webmoney_webmoney,38.0,MN,M,All Deposit,1
3989605,30.152388090635107,11,banktransfer,21.0,NC,M,All Deposit,0
9050612,56.18898788876105,3,deutschebankag_bankwire,19.0,GR,F,First_Deposit,0
4675260,0.0,0,moneybookers,20.0,AI,F,All Deposit,0
1296901,0.0,3,moneta,26.0,MZ,M,Re-deposit,0
8825883,46.761167077481495,2,mplatba,38.0,CM,?,First_Deposit,0
6081517,48.06607713335438,44,paypal,22.0,NZ,M,First_Deposit,0
6095893,58.15821307728164,3,v3_ebs,36.0,MD,M,?,0
4878426,37.25598084647269,1,moneta,34.0,TJ,M,Sign Up,0
1726108,80.13684547394946,3,m5_ebs,21.0,RO,F,Re-deposit,0
9103837,24.320075498005124,2,bt_cashservices,44.0,JP,M,All Deposit,0
1985885,45.69805467116443,4,webmoneyviasc,31.0,MO,F,?,0
6472340,62.79519775384028,1,mastercard,46.0,MN,M,Re-deposit,0
2756678,27.198020160223216,1,maestro,42.0,LS,M,Re-deposit,0
5776598,46.38670569069957,3,cardportalpago_creditcard,25.0,TG,F,Re-deposit,0
9262531,0.0,3,muchbetter,28.0,LA,M,All Deposit,0
5291464,38.39926842856513,2,sc-netlook,31.0,YT,F,All Deposit,0
9555302,38.4037996169126,9,brlpay,27.0,CU,?,?,0
1299265,38.636525417024195,19,sc-netlook,35.0,MO,F,?,0
2246725,0.0,0,paypal_paypal,18.0,UZ,?,Special,0
1578165,0.0,0,ekonto,33.0,AN,M,Special,0
6073119,79.98138405638696,3,bt_astropay,22.0,BE,M,First_Deposit,0
3992882,55.83128957897514,1,netdirect3,23.0,MA,F,?,0
2229595,0.0,0,pgclubcashier,28.0,FK,?,Special,0
4634136,42.97203222278733,3,moneta,35.0,CD,M,Re-deposit,1
3172979,25.248285944467185,1,paypal,33.0,MR,F,Special,0
4124863,66.08912501149179,2,moneybookers,36.0,CH,M,?,1
2112862,65.27214777679015,2,paybox,25.0,QA,F,Special,0
7969172,46.183156518077936,3,ekonto,31.0,GY,?,?,0
9606677,56.26560625667531,1,giropay_xpay,28.0,JE,F,First_Deposit,0
3134319,28.94232033604359,4,epay,28.0,GN,F,First_Deposit,0
5024532,59.80002261866133,1,webpay,44.0,MR,M,Sign Up,0
4317473,32.44406578687643,2,visa_postepay,31.0,ZA,M,?,0
2983793,0.0,0,servipag,28.0,UZ,M,Re-deposit,0
8523582,58.40713676204099,1,epay,29.0,PA,M,Sign Up,0
8257667,38.28347121651212,1,aonem,25.0,TT,M,Sign Up,0
7181693,49.92777528834906,31,paybox,33.0,LK,M,All Deposit,0
5807377,0.0,0,ifund-interpay,32.0,BE,M,First_Deposit,0
226880,62.210872583123844,2,pago(gbukshop)_creditcard,42.0,CY,M,,0
7059568,49.0682970331366,39,giropay,21.0,VN,F,All Deposit,0
6030229,74.8727014851629,3,idebit,35.0,BB,F,?,0
9663185,74.73399846982312,12,ukash,28.0,GM,F,All Deposit,0
9274659,30.78095429410076,2,sc-netlook,47.0,LI,M,All Deposit,0
9432510,36.13386354129457,2,creditcard,32.0,AD,?,All Deposit,0
1276050,0.0,0,qiwi,35.0,GA,M,?,0
2258392,30.400934020636715,14,macaucashdesk,35.0,ZW,M,Special,0
850768,51.57809654034957,2,visacredit,38.0,CW,M,First_Deposit,0
5849695,46.49420488951341,1,realex,35.0,ET,F,All Deposit,0
1314654,52.55760460965408,3,giropay_skrill,21.0,AC,F,All Deposit,0
7693498,55.871001279127476,4,kalixa,65.0,TV,F,First_Deposit,0
7370916,68.21904596815988,5,m_trustmarque,32.0,HM,M,Special,0
906989,44.84298172247364,2,bpay,38.0,HR,F,All Deposit,0
2875704,40.48315816027036,1,dk_mb,54.0,IO,M,All Deposit,0
3481683,0.0,0,payfriends(tm),30.0,MN,F,First_Deposit,0
3110684,0.0,2,visaelectron,41.0,CH,M,,0
5328275,58.22307323679328,43,xpresscharge,32.0,MY,?,First_Deposit,0
8235530,35.28139666567715,3,mistercash,37.0,AS,F,Special,0
3680556,0.0,0,multibanco,32.0,CW,M,?,0
9455885,0.0,0,goldleaf,50.0,TV,M,All Deposit,0
944546,58.340968773313556,2,ipsprocessing,37.0,MU,M,?,0
7268918,60.610195720549314,4,v_d_usd_cqr_es,45.0,AC,?,Re-deposit,0
3216837,0.0,0,firstgate_firstgate,21.0,AW,F,First_Deposit,0
4179717,74.53992796608587,1,pago(gbukshop)_creditcard,39.0,VA,M,Special,1
9192444,58.71051761389798,2,v3_ebs,25.0,FO,M,?,0
492253,21.018986326284917,3,qiwi,26.0,GE,M,Sign Up,1
4814427,0.0,0,muchbetter,34.0,AE,M,Re-deposit,0
5003854,36.503415975774196,1,dk_mb,37.0,NC,F,All Deposit,0
1438631,8538.404289311888,1,abaqoos,52.0,GB,F,Sign Up,0
9787363,47.22569182310324,2,v13_ebs,41.0,VC,?,First_Deposit,0
7315848,545.5187854476172,1,bankbphs.a._bankwire,18.0,NL,F,All Deposit,0
1099850,73.59235616657914,1,paysafecard,23.0,MU,F,All Deposit,1
6032610,35.77244434214097,2,ukash,57.0,BH,F,Sign Up,0
6779212,45.45312005791967,2,cardportalpago_creditcard,24.0,SK,F,?,0
1544358,0.0,0,lps-multicurrency,40.0,VC,F,?,0
982103,0.0,0,webmoney_webmoney,22.0,YT,M,Re-deposit,0
7767594,54.64560396191261,2,bt_astropay,28.0,SZ,M,First_Deposit,0
5833228,50.95585700350435,12,bt_astropay,31.0,AI,M,First_Deposit,0
1459384,67.73964354324276,4,sc-gvccashier,43.0,VU,M,Special,0
530181,46.67648929544869,1,instantbanking,25.0,PA,M,?,0
1723934,49.7001667584758,1,chequedeposit_cheque,43.0,SX,?,Re-deposit,1
661488,23.875731037304657,54,metacharge_creditcard,37.0,IE,M,All Deposit,0
188058,61.44335697619448,1,ipsprocessing,36.0,AS,M,Sign Up,1
3336489,198.72975358918512,2,maestro,35.0,AI,F,All Deposit,1
1058516,55.33151267780309,4,webmoneyviasc,20.0,MV,M,Special,0
3108864,87.22555795460559,1,check,31.0,JP,F,?,0
6258752,32.326599264335194,16,europay,38.0,EG,F,?,0
4619027,46.804963415923325,3,clicknbuy,41.0,MC,M,Sign Up,0
9511774,0.0,0,v_trustmarque,30.0,EE,F,All Deposit,0
8154430,36.17671275122943,1,payr,28.0,GT,F,First_Deposit,0
9112645,0.0,0,directpay24,31.0,IT,F,Special,0
275667,0.0,0,aonem,45.0,SV,M,All Deposit,0
2638412,0.0,0,mistercash,30.0,IN,M,Sign Up,0
9651074,50.699046802113266,3,visa_postepay,52.0,CI,F,Re-deposit,0
5175421,59.18509476056913,1,viva,31.0,FK,F,Special,0
4525094,37.636451981333224,2,webmoney_webmoney,44.0,JE,F,?,0
2008598,55.525008856236234,1,mastercardmaestro,28.0,AR,F,Sign Up,0
4797348,38.97538881758763,2,debitcard,26.0,AZ,F,First_Deposit,0
